t_opti,x_opti,y_opti,z_opti,qx_opti,qy_opti,qz_opti,qw_opti
13.591667,0.135276,-0.724786,-0.032437,0.010312,0.117793,-0.042979,-0.992054
13.6,0.135298,-0.724744,-0.032404,0.010387,0.117679,-0.042971,-0.992067
13.608333,0.13531,-0.724723,-0.032353,0.010442,0.117549,-0.042992,-0.992081
13.616667,0.135335,-0.724704,-0.032319,0.010466,0.117439,-0.043019,-0.992093
13.625,0.135371,-0.72469,-0.032265,0.010308,0.117154,-0.042956,-0.992131
13.633333,0.135403,-0.724655,-0.032247,0.010406,0.11706,-0.042979,-0.99214
13.641667,0.135433,-0.724623,-0.032217,0.010508,0.11695,-0.043001,-0.992151
13.65,0.135459,-0.724584,-0.032187,0.010678,0.116866,-0.043025,-0.992158
13.658333,0.135483,-0.724537,-0.032157,0.010895,0.116779,-0.043021,-0.992166
13.666667,0.135506,-0.724497,-0.032127,0.011068,0.116696,-0.042979,-0.992176
13.675,0.135534,-0.724453,-0.032091,0.011275,0.116639,-0.042904,-0.992183
13.683333,0.135553,-0.724421,-0.032064,0.011459,0.116581,-0.042834,-0.992191
13.691667,0.135568,-0.724404,-0.032024,0.011592,0.1165,-0.042818,-0.9922
13.7,0.135605,-0.724372,-0.032,0.01184,0.116486,-0.042878,-0.992196
13.708333,0.13563,-0.72434,-0.031977,0.011995,0.116467,-0.04284,-0.992198
13.716667,0.135657,-0.724305,-0.031957,0.01212,0.116442,-0.042855,-0.992198
13.725,0.135685,-0.724265,-0.031933,0.012274,0.116424,-0.042921,-0.992196
13.733333,0.13571,-0.72424,-0.03191,0.012344,0.116429,-0.042994,-0.992191
13.741667,0.135744,-0.724208,-0.031888,0.012407,0.116438,-0.043083,-0.992186
13.75,0.135773,-0.724189,-0.03187,0.012416,0.116451,-0.043226,-0.992178
13.758333,0.135801,-0.724167,-0.031858,0.012461,0.116506,-0.04331,-0.992167
13.766667,0.13583,-0.72415,-0.031838,0.012497,0.116548,-0.043405,-0.992158
13.775,0.135849,-0.724135,-0.031822,0.0125,0.116593,-0.04345,-0.99215
13.783333,0.135871,-0.724109,-0.031807,0.012562,0.11663,-0.043501,-0.992143
13.791667,0.135887,-0.724084,-0.03179,0.012634,0.116698,-0.043544,-0.992132
13.8,0.135908,-0.724052,-0.031778,0.012708,0.116737,-0.043604,-0.992124
13.808333,0.135918,-0.724028,-0.031747,0.012771,0.116765,-0.043672,-0.992117
13.816667,0.13594,-0.723988,-0.031744,0.01292,0.116802,-0.043762,-0.992106
13.825,0.135954,-0.723957,-0.031733,0.013003,0.116843,-0.043817,-0.992098
13.833333,0.13597,-0.723926,-0.031721,0.0131,0.116853,-0.043859,-0.992094
13.841667,0.135989,-0.723896,-0.031707,0.013202,0.116885,-0.043906,-0.992087
13.85,0.136001,-0.723884,-0.031679,0.013226,0.116885,-0.043959,-0.992084
13.858333,0.136021,-0.723884,-0.031661,0.013262,0.116873,-0.043962,-0.992085
13.866667,0.136046,-0.723899,-0.031644,0.013289,0.116915,-0.04392,-0.992081
13.875,0.136065,-0.723944,-0.031612,0.013117,0.116883,-0.043915,-0.992088
13.883333,0.136086,-0.724003,-0.031575,0.012883,0.116859,-0.043946,-0.992092
13.891667,0.136105,-0.724083,-0.031529,0.012636,0.116774,-0.043998,-0.992103
13.9,0.136131,-0.724158,-0.031489,0.012379,0.116669,-0.043972,-0.99212
13.908333,0.13615,-0.724232,-0.031454,0.01207,0.116641,-0.043932,-0.992129
13.916667,0.136201,-0.724303,-0.031372,0.011404,0.116202,-0.043726,-0.992197
13.925,0.136218,-0.724346,-0.031336,0.01129,0.116152,-0.043696,-0.992206
13.933333,0.136225,-0.724381,-0.031297,0.011195,0.116118,-0.043614,-0.992214
13.941667,0.136232,-0.724411,-0.031257,0.011122,0.116071,-0.04359,-0.992222
13.95,0.136233,-0.724427,-0.031219,0.011061,0.116055,-0.043558,-0.992226
13.958333,0.136227,-0.724426,-0.031193,0.011078,0.116088,-0.043544,-0.992222
13.966667,0.136204,-0.724424,-0.031156,0.011092,0.116131,-0.043532,-0.992218
13.975,0.136165,-0.724421,-0.031104,0.011093,0.116197,-0.043555,-0.992209
13.983333,0.136109,-0.724409,-0.031083,0.011325,0.116482,-0.043638,-0.992169
13.991667,0.136061,-0.724407,-0.031039,0.011294,0.116603,-0.04365,-0.992155
14,0.135998,-0.724406,-0.030998,0.011396,0.1168,-0.043743,-0.992126
14.008333,0.135922,-0.724415,-0.030947,0.011276,0.117031,-0.043822,-0.992097
14.016667,0.135839,-0.724425,-0.030891,0.011125,0.117266,-0.043905,-0.992067
14.025,0.135747,-0.724428,-0.03084,0.011057,0.117502,-0.044018,-0.992035
14.033333,0.135638,-0.724422,-0.030787,0.010932,0.117731,-0.04407,-0.992007
14.041667,0.135517,-0.724425,-0.03073,0.010945,0.117994,-0.044285,-0.991966
14.05,0.13539,-0.724422,-0.030678,0.010954,0.118291,-0.044427,-0.991924
14.058333,0.135245,-0.724419,-0.030601,0.010599,0.118421,-0.044369,-0.991915
14.066667,0.135102,-0.724466,-0.030548,0.01048,0.118699,-0.044503,-0.991877
14.075,0.134914,-0.724533,-0.030474,0.01004,0.11897,-0.044425,-0.991853
14.083333,0.134727,-0.72462,-0.030422,0.009827,0.119374,-0.044427,-0.991806
14.091667,0.134506,-0.724691,-0.030503,0.010883,0.120605,-0.044783,-0.99163
14.1,0.134279,-0.724756,-0.030458,0.010668,0.121019,-0.044427,-0.991598
14.108333,0.134028,-0.724824,-0.030402,0.010545,0.121385,-0.044018,-0.991573
14.116667,0.133759,-0.724816,-0.030306,0.009493,0.121175,-0.042747,-0.991665
14.125,0.133446,-0.724883,-0.03028,0.009296,0.121726,-0.042066,-0.991628
14.133333,0.133114,-0.724942,-0.030273,0.009033,0.122288,-0.041164,-0.9916
14.141667,0.132732,-0.725029,-0.030361,0.009869,0.123497,-0.04065,-0.991463
14.15,0.132337,-0.725098,-0.030251,0.008644,0.123442,-0.039212,-0.991539
14.158333,0.1319,-0.725205,-0.030356,0.009319,0.12486,-0.03849,-0.991384
14.166667,0.131459,-0.725311,-0.030378,0.008891,0.125601,-0.037289,-0.99134
14.175,0.130986,-0.725408,-0.030396,0.009015,0.126728,-0.036064,-0.991241
14.183333,0.130487,-0.72551,-0.030397,0.008057,0.127484,-0.034415,-0.991211
14.191667,0.129993,-0.72563,-0.03043,0.008127,0.12905,-0.032646,-0.991067
14.2,0.129457,-0.725731,-0.030462,0.00767,0.130179,-0.030839,-0.990981
14.208333,0.128879,-0.72585,-0.030516,0.007197,0.130907,-0.029272,-0.990936
14.216667,0.128336,-0.725901,-0.030672,0.005393,0.132421,-0.026997,-0.990811
14.225,0.127713,-0.72604,-0.030731,0.004829,0.133531,-0.024849,-0.990721
14.233333,0.127133,-0.726166,-0.0308,0.004415,0.134554,-0.022826,-0.990633
14.241667,0.126545,-0.726318,-0.030884,0.004009,0.136027,-0.020598,-0.990483
14.25,0.125961,-0.726492,-0.030931,0.003803,0.137514,-0.018285,-0.990324
14.258333,0.125439,-0.726671,-0.03102,0.003114,0.138748,-0.016093,-0.990192
14.266667,0.124896,-0.726852,-0.031113,0.003025,0.140018,-0.014139,-0.990043
14.275,0.124426,-0.727012,-0.031188,0.002399,0.141378,-0.01212,-0.989879
14.283333,0.124012,-0.727172,-0.031276,0.001675,0.142416,-0.01019,-0.989753
14.291667,0.123611,-0.727307,-0.031354,0.001215,0.143344,-0.008591,-0.989635
14.3,0.12325,-0.727421,-0.031482,0.000954,0.144458,-0.007171,-0.989484
14.308333,0.12296,-0.727514,-0.031593,0.000794,0.145427,-0.00579,-0.989352
14.316667,0.122712,-0.727577,-0.03167,0.000117,0.146099,-0.004195,-0.989261
14.325,0.122529,-0.727629,-0.031784,-0.00023,0.146726,-0.002927,-0.989173
14.333333,0.122395,-0.727637,-0.031878,-0.000239,0.147233,-0.001904,-0.9891
14.341667,0.122323,-0.727626,-0.031974,-0.000299,0.147686,-0.001119,-0.989034
14.35,0.122303,-0.727559,-0.032097,4.2E-05,0.148162,-0.000648,-0.988963
14.358333,0.122344,-0.727455,-0.032206,0.000211,0.148367,-0.000196,-0.988932
14.366667,0.122439,-0.727323,-0.032317,0.000388,0.148465,0.000158,-0.988918
14.375,0.122586,-0.727175,-0.032424,0.000682,0.148483,0.000422,-0.988915
